site_count,ok,commit_mode,disaster_safe_ms
3,1,FAST,200.411960
3,1,FAST,191.198687
3,1,FAST,133.031794
3,1,FAST,88.681172
3,1,FAST,104.171634
3,1,FAST,162.374597
3,1,FAST,96.255005
3,1,FAST,214.533340
3,1,FAST,192.806633
3,1,FAST,190.610219
3,1,FAST,147.856651
3,1,FAST,174.457733
3,1,FAST,103.902238
3,1,FAST,88.827363
3,1,FAST,177.278284
3,1,FAST,128.959581
3,1,FAST,89.090687
3,1,FAST,91.273057
3,1,FAST,121.466892
3,1,FAST,140.416655
3,1,FAST,145.938652
3,1,FAST,106.147601
3,1,FAST,169.539276
3,1,FAST,95.445481
3,1,FAST,152.902677
3,1,FAST,180.795952
3,1,FAST,126.662864
3,1,FAST,154.577583
3,1,FAST,112.553738
3,1,FAST,200.013407
3,1,FAST,89.083065
3,1,FAST,113.510518
3,1,FAST,164.051668
3,1,FAST,166.433384
3,1,FAST,176.028407
3,1,FAST,181.163725
3,1,FAST,119.322224
3,1,FAST,149.341725
3,1,FAST,113.485631
3,1,FAST,199.438855
3,1,FAST,123.092179
3,1,FAST,149.890414
3,1,FAST,172.241887
3,1,FAST,160.784693
3,1,FAST,89.117627
3,1,FAST,148.923325
3,1,FAST,168.365498
3,1,FAST,88.860962
3,1,FAST,169.307688
3,1,FAST,121.252104
3,1,FAST,103.671333
3,1,FAST,109.471248
3,1,FAST,101.958858
3,1,FAST,143.589205
3,1,FAST,165.331758
3,1,FAST,161.541303
3,1,FAST,139.418503
3,1,FAST,178.867468
3,1,FAST,96.254162
3,1,FAST,164.937860
3,1,FAST,88.683596
3,1,FAST,119.544266
3,1,FAST,129.961647
3,1,FAST,161.904837
3,1,FAST,88.165403
3,1,FAST,152.857992
3,1,FAST,165.858722
3,1,FAST,133.191350
3,1,FAST,95.830391
3,1,FAST,103.157205
3,1,FAST,199.816707
3,1,FAST,120.744287
3,1,FAST,114.715959
3,1,FAST,174.719813
3,1,FAST,129.850893
3,1,FAST,140.723902
3,1,FAST,168.546752
3,1,FAST,88.707453
3,1,FAST,105.843097
3,1,FAST,102.656224
3,1,FAST,118.977073
3,1,FAST,103.295227
3,1,FAST,153.585188
3,1,FAST,138.212750
3,1,FAST,161.528543
3,1,FAST,143.657052
3,1,FAST,225.447322
3,1,FAST,183.859323
3,1,FAST,144.282909
3,1,FAST,199.729340
3,1,FAST,111.765077
3,1,FAST,120.838899
3,1,FAST,161.869344
3,1,FAST,153.425716
3,1,FAST,168.491798
3,1,FAST,141.954970
3,1,FAST,158.632034
3,1,FAST,156.610153
3,1,FAST,198.449853
3,1,FAST,115.601335
3,1,FAST,89.253588
3,1,FAST,158.147235
3,1,FAST,133.019789
3,1,FAST,213.610115
3,1,FAST,89.466871
3,1,FAST,210.584667
3,1,FAST,124.847470
3,1,FAST,111.971342
3,1,FAST,185.573391
3,1,FAST,205.873259
3,1,FAST,139.881209
3,1,FAST,119.932966
3,1,FAST,153.225099
3,1,FAST,182.536419
3,1,FAST,156.263105
3,1,FAST,103.476456
3,1,FAST,89.291700
3,1,FAST,116.348092
3,1,FAST,211.539082
3,1,FAST,147.744804
3,1,FAST,188.094135
3,1,FAST,175.854011
3,1,FAST,137.737907
3,1,FAST,197.989837
3,1,FAST,128.069243
3,1,FAST,143.787305
3,1,FAST,153.510966
3,1,FAST,116.493558
3,1,FAST,90.333852
3,1,FAST,89.005269
3,1,FAST,98.452254
3,1,FAST,175.703694
3,1,FAST,205.917754
3,1,FAST,174.484818
3,1,FAST,103.172283
3,1,FAST,136.446772
3,1,FAST,192.438391
3,1,FAST,89.285800
3,1,FAST,152.474976
3,1,FAST,109.550282
3,1,FAST,135.577762
3,1,FAST,184.131692
3,1,FAST,106.707472
3,1,FAST,161.993624
3,1,FAST,116.765741
3,1,FAST,212.164581
3,1,FAST,121.608082
3,1,FAST,96.289220
3,1,FAST,194.361928
3,1,FAST,181.481291
3,1,FAST,144.877092
3,1,FAST,152.272299
3,1,FAST,134.753119
3,1,FAST,89.300097
3,1,FAST,105.492698
3,1,FAST,145.783598
3,1,FAST,129.146914
3,1,FAST,134.739217
3,1,FAST,172.516802
3,1,FAST,105.790961
3,1,FAST,176.058848
3,1,FAST,124.149236
3,1,FAST,162.574196
3,1,FAST,113.577084
3,1,FAST,170.511353
3,1,FAST,183.682212
3,1,FAST,173.981362
3,1,FAST,135.716328
3,1,FAST,129.891135
3,1,FAST,89.295884
3,1,FAST,169.924186
3,1,FAST,89.204787
3,1,FAST,104.695642
3,1,FAST,179.893132
3,1,FAST,164.335302
3,1,FAST,159.837868
3,1,FAST,102.680922
3,1,FAST,132.098370
3,1,FAST,150.765459
3,1,FAST,118.782032
3,1,FAST,89.344095
3,1,FAST,164.679166
3,1,FAST,131.908588
3,1,FAST,138.101040
3,1,FAST,105.417083
3,1,FAST,91.839420
3,1,FAST,146.114498
3,1,FAST,169.421617
3,1,FAST,108.444464
3,1,FAST,166.016002
3,1,FAST,89.297350
3,1,FAST,126.453559
3,1,FAST,161.515191
3,1,FAST,115.759212
3,1,FAST,186.903375
3,1,FAST,101.769195
3,1,FAST,131.416604
3,1,FAST,114.049242
3,1,FAST,192.551848
3,1,FAST,89.457501
3,1,FAST,134.942176
3,1,FAST,158.052712
3,1,FAST,193.600765
3,1,FAST,178.108336
3,1,FAST,100.887687
3,1,FAST,151.047401
3,1,FAST,129.507691
3,1,FAST,200.797986
3,1,FAST,116.760707
3,1,FAST,88.977511
3,1,FAST,89.703596
3,1,FAST,144.984101
3,1,FAST,115.118126
3,1,FAST,167.489257
3,1,FAST,163.324859
3,1,FAST,179.795394
3,1,FAST,162.843679
3,1,FAST,200.438043
3,1,FAST,154.076889
3,1,FAST,114.261208
3,1,FAST,102.434955
3,1,FAST,177.098201
3,1,FAST,99.579843
3,1,FAST,131.031461
3,1,FAST,152.026075
3,1,FAST,159.266338
3,1,FAST,138.600926
3,1,FAST,121.886429
3,1,FAST,88.882548
3,1,FAST,101.709700
3,1,FAST,98.404754
3,1,FAST,182.553984
3,1,FAST,113.725242
3,1,FAST,199.264746
3,1,FAST,143.636122
3,1,FAST,172.285295
3,1,FAST,163.216726
3,1,FAST,117.032644
3,1,FAST,135.143423
3,1,FAST,153.599045
3,1,FAST,176.699458
3,1,FAST,102.510144
3,1,FAST,140.906303
3,1,FAST,161.010570
3,1,FAST,128.835376
3,1,FAST,152.154377
3,1,FAST,165.579471
3,1,FAST,97.099527
3,1,FAST,126.268545
3,1,FAST,98.141256
3,1,FAST,164.784641
3,1,FAST,146.688756
3,1,FAST,162.459382
3,1,FAST,197.298348
3,1,FAST,109.689396
3,1,FAST,189.204643
3,1,FAST,107.171611
3,1,FAST,121.742088
3,1,FAST,142.516577
3,1,FAST,88.991627
3,1,FAST,140.111000
3,1,FAST,133.515620
3,1,FAST,165.676278
3,1,FAST,105.681135
3,1,FAST,178.958389
3,1,FAST,146.010046
3,1,FAST,88.791712
3,1,FAST,170.364823
3,1,FAST,93.382640
3,1,FAST,175.364841
3,1,FAST,173.932747
3,1,FAST,138.808884
3,1,FAST,114.336916
3,1,FAST,141.211939
3,1,FAST,146.649885
3,1,FAST,121.973239
3,1,FAST,215.905544
3,1,FAST,89.354372
3,1,FAST,182.598397
3,1,FAST,159.063754
3,1,FAST,117.285866
3,1,FAST,214.825635
3,1,FAST,193.624877
3,1,FAST,134.213925
3,1,FAST,147.101928
3,1,FAST,109.821383
3,1,FAST,125.968528
3,1,FAST,188.773234
3,1,FAST,140.084958
3,1,FAST,139.125320
3,1,FAST,161.763358
3,1,FAST,88.792872
3,1,FAST,90.943927
3,1,FAST,98.088330
3,1,FAST,124.990752
3,1,FAST,149.071726
3,1,FAST,133.788551
3,1,FAST,114.873664
3,1,FAST,167.370250
3,1,FAST,131.575899
3,1,FAST,140.624648
3,1,FAST,156.372147
3,1,FAST,171.803889
3,1,FAST,104.476798
3,1,FAST,143.055159
3,1,FAST,121.448639
3,1,FAST,110.375532
3,1,FAST,88.561648
3,1,FAST,101.683761
3,1,FAST,155.779066
3,1,FAST,89.495835
3,1,FAST,163.475955
3,1,FAST,165.270026
3,1,FAST,93.075935
3,1,FAST,126.359261
3,1,FAST,146.893903
3,1,FAST,195.974535
3,1,FAST,120.608210
3,1,FAST,169.220102
3,1,FAST,141.896750
3,1,FAST,88.902226
3,1,FAST,202.144868
3,1,FAST,112.815886
3,1,FAST,180.727612
3,1,FAST,88.882129
3,1,FAST,110.791245
3,1,FAST,170.654249
3,1,FAST,147.842217
3,1,FAST,163.219119
3,1,FAST,173.884909
3,1,FAST,134.982102
3,1,FAST,111.428676
3,1,FAST,112.256081
3,1,FAST,183.394987
3,1,FAST,149.576051
3,1,FAST,207.135471
3,1,FAST,154.940913
3,1,FAST,149.312751
3,1,FAST,127.823470
3,1,FAST,179.384212
3,1,FAST,89.177042
3,1,FAST,205.316279
3,1,FAST,145.611998
3,1,FAST,99.952027
3,1,FAST,159.267804
3,1,FAST,119.034320
3,1,FAST,152.011691
3,1,FAST,157.194060
3,1,FAST,108.961791
3,1,FAST,91.390919
3,1,FAST,89.026140
3,1,FAST,116.312329
3,1,FAST,125.812492
3,1,FAST,134.855830
3,1,FAST,177.343329
3,1,FAST,169.605634
3,1,FAST,179.950474
3,1,FAST,126.547001
3,1,FAST,111.579492
3,1,FAST,119.468810
3,1,FAST,88.946791
3,1,FAST,149.520956
3,1,FAST,137.651083
3,1,FAST,181.371022
3,1,FAST,113.332883
3,1,FAST,129.549705
3,1,FAST,99.907689
3,1,FAST,91.761450
3,1,FAST,211.513880
3,1,FAST,154.925331
3,1,FAST,158.938346
3,1,FAST,117.743575
3,1,FAST,214.152492
3,1,FAST,89.016703
3,1,FAST,131.305448
3,1,FAST,185.883851
3,1,FAST,95.521889
3,1,FAST,187.277279
3,1,FAST,109.312388
3,1,FAST,125.747993
3,1,FAST,147.220682
3,1,FAST,162.980313
3,1,FAST,202.087697
3,1,FAST,143.587369
3,1,FAST,116.879109
3,1,FAST,161.807387
3,1,FAST,204.021695
3,1,FAST,186.273156
3,1,FAST,168.813491
3,1,FAST,89.200067
3,1,FAST,96.290285
3,1,FAST,148.001557
3,1,FAST,166.287138
3,1,FAST,119.206063
3,1,FAST,112.736431
3,1,FAST,89.220561
3,1,FAST,146.011960
3,1,FAST,113.983830
3,1,FAST,193.472249
3,1,FAST,194.828055
3,1,FAST,149.427519
3,1,FAST,173.216718
3,1,FAST,88.571374
3,1,FAST,133.316211
3,1,FAST,108.858407
3,1,FAST,178.887397
3,1,FAST,99.914613
3,1,FAST,180.285518
3,1,FAST,197.139023
3,1,FAST,117.745472
3,1,FAST,102.561241
3,1,FAST,95.688260
3,1,FAST,88.761202
3,1,FAST,137.971167
3,1,FAST,163.009979
3,1,FAST,181.991397
3,1,FAST,105.415269
3,1,FAST,148.173149
3,1,FAST,158.582436
3,1,FAST,205.666821
3,1,FAST,118.278921
3,1,FAST,147.747336
3,1,FAST,123.304126
3,1,FAST,101.384164
3,1,FAST,93.789598
3,1,FAST,179.511327
3,1,FAST,167.905065
3,1,FAST,138.798793
3,1,FAST,156.142774
3,1,FAST,179.753357
3,1,FAST,89.235623
3,1,FAST,182.111162
3,1,FAST,213.807126
3,1,FAST,189.560746
3,1,FAST,134.527081
3,1,FAST,107.625435
3,1,FAST,158.770657
3,1,FAST,159.143141
3,1,FAST,131.064114
3,1,FAST,117.140536
3,1,FAST,134.277689
3,1,FAST,160.569005
3,1,FAST,142.973358
3,1,FAST,89.391275
3,1,FAST,128.933383
3,1,FAST,146.116747
3,1,FAST,128.303187
3,1,FAST,166.291587
3,1,FAST,136.722130
3,1,FAST,116.774470
3,1,FAST,164.039493
3,1,FAST,89.302062
3,1,FAST,179.516460
3,1,FAST,173.858213
3,1,FAST,96.907163
3,1,FAST,149.717717
3,1,FAST,188.086953
3,1,FAST,123.594002
3,1,FAST,166.099977
3,1,FAST,148.458502
3,1,FAST,89.326237
3,1,FAST,128.888735
3,1,FAST,89.080659
3,1,FAST,163.977637
3,1,FAST,148.511296
3,1,FAST,126.639163
3,1,FAST,105.106624
3,1,FAST,206.435627
3,1,FAST,173.903737
3,1,FAST,188.661858
3,1,FAST,189.916378
3,1,FAST,165.572051
3,1,FAST,158.474136
3,1,FAST,128.793639
3,1,FAST,190.460583
3,1,FAST,137.446502
3,1,FAST,89.175232
3,1,FAST,107.090788
3,1,FAST,200.497148
3,1,FAST,173.590251
3,1,FAST,209.356847
3,1,FAST,89.307531
3,1,FAST,131.362551
3,1,FAST,94.312935
3,1,FAST,145.650020
3,1,FAST,103.261342
3,1,FAST,158.790424
3,1,FAST,165.254225
3,1,FAST,95.198169
3,1,FAST,135.183235
3,1,FAST,104.095191
3,1,FAST,120.362084
3,1,FAST,110.176152
3,1,FAST,155.809719
3,1,FAST,114.547854
3,1,FAST,175.965591
3,1,FAST,124.563008
3,1,FAST,181.584075
3,1,FAST,132.186309
3,1,FAST,89.075533
3,1,FAST,139.121862
3,1,FAST,166.946613
3,1,FAST,100.169530
3,1,FAST,158.996828
3,1,FAST,183.457593
3,1,FAST,110.859264
3,1,FAST,98.214694
3,1,FAST,139.192686
3,1,FAST,89.398433
3,1,FAST,202.796490
3,1,FAST,149.467627
3,1,FAST,114.588444
3,1,FAST,88.963909
3,1,FAST,130.696585
3,1,FAST,195.471376
3,1,FAST,135.668878
3,1,FAST,92.716826
3,1,FAST,174.964088
3,1,FAST,89.425933
3,1,FAST,174.745114
3,1,FAST,152.688168
3,1,FAST,91.464071
3,1,FAST,130.628906
3,1,FAST,125.539117
3,1,FAST,143.070634
3,1,FAST,119.347363
3,1,FAST,148.414152
3,1,FAST,89.376148
3,1,FAST,148.589068
3,1,FAST,197.246822
3,1,FAST,204.390391
3,1,FAST,119.214938
3,1,FAST,169.329664
3,1,FAST,171.257800
3,1,FAST,169.751877
3,1,FAST,123.330251
3,1,FAST,183.791509
3,1,FAST,89.151800
3,1,FAST,174.570415
3,1,FAST,98.292683
3,1,FAST,143.995720
3,1,FAST,130.528707
3,1,FAST,110.017025
3,1,FAST,137.549881
3,1,FAST,149.276964
3,1,FAST,211.081233
3,1,FAST,99.567032
3,1,FAST,186.051434
3,1,FAST,172.766211
3,1,FAST,198.639583
3,1,FAST,105.240536
3,1,FAST,148.316082
3,1,FAST,174.133327
3,1,FAST,222.698844
3,1,FAST,172.638254
3,1,FAST,131.337897
3,1,FAST,156.775342
3,1,FAST,155.886053
3,1,FAST,88.753104
3,1,FAST,194.634881
3,1,FAST,96.685341
3,1,FAST,173.621831
3,1,FAST,130.800548
3,1,FAST,104.960992
3,1,FAST,181.910802
3,1,FAST,130.895641
3,1,FAST,162.549732
3,1,FAST,89.068673
3,1,FAST,124.367523
3,1,FAST,156.954341
3,1,FAST,116.870735
3,1,FAST,185.455975
3,1,FAST,159.525708
3,1,FAST,170.473425
3,1,FAST,88.915589
3,1,FAST,170.203470
3,1,FAST,133.363570
3,1,FAST,158.856509
3,1,FAST,103.286032
3,1,FAST,122.124541
3,1,FAST,192.025047
3,1,FAST,216.881127
3,1,FAST,162.907103
3,1,FAST,120.979209
3,1,FAST,109.001960
3,1,FAST,138.160143
3,1,FAST,117.473058
3,1,FAST,89.185992
3,1,FAST,131.248161
3,1,FAST,174.647258
3,1,FAST,176.350033
3,1,FAST,116.605904
3,1,FAST,155.879845
3,1,FAST,107.163895
3,1,FAST,95.621290
3,1,FAST,127.094691
3,1,FAST,166.760747
3,1,FAST,112.565706
3,1,FAST,193.721476
3,1,FAST,152.426046
3,1,FAST,105.876201
3,1,FAST,88.573475
3,1,FAST,169.234533
3,1,FAST,122.791581
3,1,FAST,127.486394
3,1,FAST,140.060170
3,1,FAST,200.087755
3,1,FAST,111.291123
3,1,FAST,185.018451
3,1,FAST,157.700728
3,1,FAST,171.631912
3,1,FAST,88.984677
3,1,FAST,126.125240
3,1,FAST,111.380455
3,1,FAST,183.957992
3,1,FAST,99.223161
3,1,FAST,201.764938
3,1,FAST,153.558634
3,1,FAST,133.234604
3,1,FAST,190.584166
3,1,FAST,223.066865
3,1,FAST,153.332440
3,1,FAST,197.950994
3,1,FAST,104.276415
3,1,FAST,161.362748
3,1,FAST,193.872235
3,1,FAST,143.414073
3,1,FAST,89.199609
3,1,FAST,101.465771
3,1,FAST,204.905958
3,1,FAST,173.246800
3,1,FAST,195.928671
3,1,FAST,122.385541
3,1,FAST,147.024946
3,1,FAST,128.011367
3,1,FAST,101.506894
3,1,FAST,144.796470
3,1,FAST,101.276204
3,1,FAST,165.229968
3,1,FAST,89.354184
3,1,FAST,157.389547
3,1,FAST,163.833720
3,1,FAST,181.900052
3,1,FAST,159.319940
3,1,FAST,147.588344
3,1,FAST,184.010973
3,1,FAST,118.649940
3,1,FAST,91.506027
3,1,FAST,88.690211
3,1,FAST,151.605392
3,1,FAST,97.872844
3,1,FAST,176.706762
3,1,FAST,122.117412
3,1,FAST,183.510594
3,1,FAST,198.372625
3,1,FAST,178.414148
3,1,FAST,88.759217
3,1,FAST,182.809134
3,1,FAST,199.832965
3,1,FAST,156.369911
3,1,FAST,135.287563
3,1,FAST,169.532546
3,1,FAST,109.089106
3,1,FAST,129.340389
3,1,FAST,164.525407
3,1,FAST,121.734614
3,1,FAST,219.803539
3,1,FAST,135.163858
3,1,FAST,176.466815
3,1,FAST,197.326658
3,1,FAST,95.857531
3,1,FAST,152.688195
3,1,FAST,93.544689
3,1,FAST,135.580907
3,1,FAST,143.032329
3,1,FAST,175.084294
3,1,FAST,124.888957
3,1,FAST,157.645261
3,1,FAST,108.496527
3,1,FAST,115.409224
3,1,FAST,194.648108
3,1,FAST,158.661773
3,1,FAST,125.611792
3,1,FAST,130.739526
3,1,FAST,175.331321
3,1,FAST,132.578526
3,1,FAST,89.528493
3,1,FAST,125.497362
3,1,FAST,199.825307
3,1,FAST,140.442154
3,1,FAST,186.496624
3,1,FAST,132.586295
3,1,FAST,157.775401
3,1,FAST,100.196920
3,1,FAST,159.603353
3,1,FAST,123.292126
3,1,FAST,144.108689
3,1,FAST,151.590325
3,1,FAST,94.115938
3,1,FAST,178.426180
3,1,FAST,89.053453
3,1,FAST,142.590793
3,1,FAST,146.962090
3,1,FAST,189.353238
3,1,FAST,107.874892
3,1,FAST,170.443828
3,1,FAST,137.169531
3,1,FAST,185.458743
3,1,FAST,145.275413
3,1,FAST,88.970135
3,1,FAST,160.884221
3,1,FAST,107.940895
3,1,FAST,160.682508
3,1,FAST,168.258389
3,1,FAST,104.859892
3,1,FAST,137.264697
3,1,FAST,120.343014
3,1,FAST,119.576840
3,1,FAST,156.548470
3,1,FAST,128.479729
3,1,FAST,113.866228
3,1,FAST,191.867805
3,1,FAST,200.851498
3,1,FAST,163.088871
3,1,FAST,118.361108
3,1,FAST,88.987715
3,1,FAST,105.742030
3,1,FAST,153.255465
3,1,FAST,136.962895
3,1,FAST,88.835875
3,1,FAST,134.027934
3,1,FAST,130.045042
3,1,FAST,172.843203
3,1,FAST,89.195750
3,1,FAST,211.468740
3,1,FAST,111.771711
3,1,FAST,190.846145
3,1,FAST,88.752742
3,1,FAST,140.989367
3,1,FAST,166.912952
3,1,FAST,105.817651
3,1,FAST,168.323482
3,1,FAST,95.329868
3,1,FAST,89.162049
3,1,FAST,213.359043
3,1,FAST,123.917239
3,1,FAST,185.233336
3,1,FAST,145.669286
3,1,FAST,93.371382
3,1,FAST,89.133271
3,1,FAST,158.933912
3,1,FAST,155.989434
3,1,FAST,139.257967
3,1,FAST,159.565827
3,1,FAST,125.875063
3,1,FAST,112.853070
3,1,FAST,175.025697
3,1,FAST,89.341716
3,1,FAST,135.884293
3,1,FAST,110.608617
3,1,FAST,176.735323
3,1,FAST,192.721759
3,1,FAST,187.033144
3,1,FAST,184.664246
3,1,FAST,152.269176
3,1,FAST,112.346730
3,1,FAST,148.215308
3,1,FAST,128.487459
3,1,FAST,188.053355
3,1,FAST,88.785601
3,1,FAST,158.476972
3,1,FAST,149.560477
3,1,FAST,169.986570
3,1,FAST,143.397168
3,1,FAST,111.433883
3,1,FAST,201.334563
3,1,FAST,119.537789
3,1,FAST,214.427236
3,1,FAST,171.241973
3,1,FAST,143.833244
3,1,FAST,210.093636
3,1,FAST,117.278536
3,1,FAST,163.154799
3,1,FAST,170.376120
3,1,FAST,110.067384
3,1,FAST,89.099234
3,1,FAST,190.168800
3,1,FAST,163.334771
3,1,FAST,128.956705
3,1,FAST,127.843838
3,1,FAST,140.093711
3,1,FAST,158.833951
3,1,FAST,148.071182
3,1,FAST,92.305066
3,1,FAST,115.063294
3,1,FAST,200.250917
3,1,FAST,112.103977
3,1,FAST,125.733438
3,1,FAST,219.624306
3,1,FAST,146.751782
3,1,FAST,88.875497
3,1,FAST,200.623022
3,1,FAST,172.051842
3,1,FAST,144.340409
3,1,FAST,123.345136
3,1,FAST,165.296722
3,1,FAST,124.882389
3,1,FAST,156.646718
3,1,FAST,177.424291
3,1,FAST,88.797452
3,1,FAST,95.808770
3,1,FAST,126.701119
3,1,FAST,186.137688
3,1,FAST,156.430702
3,1,FAST,205.863316
3,1,FAST,132.170392
3,1,FAST,124.691866
3,1,FAST,99.121190
3,1,FAST,148.899761
3,1,FAST,195.411850
3,1,FAST,135.040961
3,1,FAST,174.965555
3,1,FAST,105.418953
3,1,FAST,142.414892
3,1,FAST,212.602157
3,1,FAST,179.508100
3,1,FAST,199.225769
3,1,FAST,150.225967
3,1,FAST,149.770188
3,1,FAST,139.812793
3,1,FAST,181.594068
3,1,FAST,117.476742
3,1,FAST,88.589436
3,1,FAST,178.354058
3,1,FAST,118.239533
3,1,FAST,114.675914
3,1,FAST,165.554766
3,1,FAST,146.633017
3,1,FAST,92.679589
3,1,FAST,88.842635
3,1,FAST,162.628151
3,1,FAST,88.831250
3,1,FAST,106.706451
3,1,FAST,199.420200
3,1,FAST,200.033582
3,1,FAST,118.928226
3,1,FAST,158.355400
3,1,FAST,186.700717
3,1,FAST,143.851853
3,1,FAST,99.591338
3,1,FAST,96.266623
3,1,FAST,173.996146
3,1,FAST,101.148241
3,1,FAST,171.561965
3,1,FAST,165.820557
3,1,FAST,113.955725
3,1,FAST,138.916069
3,1,FAST,159.341227
3,1,FAST,183.025840
3,1,FAST,137.540205
3,1,FAST,88.895383
3,1,FAST,123.751931
3,1,FAST,210.055637
3,1,FAST,127.983820
3,1,FAST,95.292033
3,1,FAST,175.014178
3,1,FAST,115.252237
3,1,FAST,88.593235
3,1,FAST,140.999448
3,1,FAST,189.158351
3,1,FAST,164.087855
3,1,FAST,154.950502
3,1,FAST,148.547013
3,1,FAST,154.182429
3,1,FAST,133.379802
3,1,FAST,169.191549
3,1,FAST,116.069629
3,1,FAST,102.265561
3,1,FAST,92.389173
3,1,FAST,90.792781
3,1,FAST,116.862195
3,1,FAST,116.293505
3,1,FAST,131.507904
3,1,FAST,147.848092
3,1,FAST,187.691134
3,1,FAST,167.066058
3,1,FAST,88.989743
3,1,FAST,180.566665
3,1,FAST,134.532154
3,1,FAST,147.596521
3,1,FAST,137.404603
3,1,FAST,88.974108
3,1,FAST,117.288052
3,1,FAST,154.823452
3,1,FAST,204.162070
3,1,FAST,184.921843
3,1,FAST,136.792627
3,1,FAST,156.016910
3,1,FAST,177.897273
3,1,FAST,188.897939
3,1,FAST,116.904644
3,1,FAST,90.524687
3,1,FAST,108.691093
3,1,FAST,88.935788
3,1,FAST,197.269717
3,1,FAST,136.497672
3,1,FAST,88.590734
3,1,FAST,92.594073
3,1,FAST,168.378271
3,1,FAST,151.349658
3,1,FAST,115.675694
3,1,FAST,90.754933
3,1,FAST,164.681839
3,1,FAST,120.972024
3,1,FAST,135.969038
3,1,FAST,109.559358
3,1,FAST,190.992918
3,1,FAST,164.448634
3,1,FAST,88.880884
3,1,FAST,95.751976
3,1,FAST,145.075154
3,1,FAST,97.083578
3,1,FAST,205.030797
3,1,FAST,156.476601
3,1,FAST,178.099546
3,1,FAST,126.791601
3,1,FAST,106.166961
3,1,FAST,132.615862
3,1,FAST,209.310963
3,1,FAST,105.817354
3,1,FAST,146.320754
3,1,FAST,176.407558
3,1,FAST,154.679280
3,1,FAST,180.443866
4,1,FAST,312.748908
4,1,FAST,266.597466
4,1,FAST,283.419460
4,1,FAST,509.870283
4,1,FAST,435.659711
4,1,FAST,479.211605
4,1,FAST,497.959021
4,1,FAST,456.443325
4,1,FAST,484.879856
4,1,FAST,412.814575
4,1,FAST,450.410618
4,1,FAST,609.908863
4,1,FAST,483.308941
4,1,FAST,515.351295
4,1,FAST,655.027327
4,1,FAST,508.489067
4,1,FAST,637.763466
4,1,FAST,626.470650
4,1,FAST,651.638176
4,1,FAST,456.271595
4,1,FAST,501.337254
4,1,FAST,480.301757
4,1,FAST,454.068805
4,1,FAST,401.672024
4,1,FAST,416.331371
4,1,FAST,436.383828
4,1,FAST,385.513710
4,1,FAST,518.977763
4,1,FAST,450.513739
4,1,FAST,473.216845
4,1,FAST,509.646415
4,1,FAST,445.820025
4,1,FAST,464.556696
4,1,FAST,496.834301
4,1,FAST,420.713692
4,1,FAST,374.742525
4,1,FAST,504.019375
4,1,FAST,422.936159
4,1,FAST,393.681026
4,1,FAST,455.287804
4,1,FAST,369.097808
4,1,FAST,484.982814
4,1,FAST,427.020610
4,1,FAST,423.991997
4,1,FAST,409.666498
4,1,FAST,503.074830
4,1,FAST,508.588461
4,1,FAST,484.414583
4,1,FAST,379.882554
4,1,FAST,477.523467
4,1,FAST,452.921972
4,1,FAST,513.647955
4,1,FAST,479.757679
4,1,FAST,522.334296
4,1,FAST,445.868023
4,1,FAST,496.981560
4,1,FAST,413.680368
4,1,FAST,449.709464
4,1,FAST,429.887512
4,1,FAST,473.204720
4,1,FAST,398.649258
4,1,FAST,497.301587
4,1,FAST,443.827071
4,1,FAST,400.724667
4,1,FAST,503.057971
4,1,FAST,390.607780
4,1,FAST,424.564171
4,1,FAST,495.366626
4,1,FAST,448.982005
4,1,FAST,523.188270
4,1,FAST,427.728641
4,1,FAST,511.257535
4,1,FAST,450.712004
4,1,FAST,423.108947
4,1,FAST,468.412911
4,1,FAST,453.013925
4,1,FAST,478.407296
4,1,FAST,501.780312
4,1,FAST,456.285234
4,1,FAST,436.492255
4,1,FAST,494.821482
4,1,FAST,507.908079
4,1,FAST,522.775207
4,1,FAST,483.203178
4,1,FAST,457.363430
4,1,FAST,441.859444
4,1,FAST,513.879590
4,1,FAST,517.035648
4,1,FAST,519.140486
4,1,FAST,498.966149
4,1,FAST,511.133019
4,1,FAST,519.449691
4,1,FAST,478.387211
4,1,FAST,394.803589
4,1,FAST,432.013759
4,1,FAST,496.032169
4,1,FAST,422.200350
4,1,FAST,397.995125
4,1,FAST,452.818649
4,1,FAST,480.365458
4,1,FAST,483.654447
4,1,FAST,394.542660
4,1,FAST,411.019766
4,1,FAST,392.853756
4,1,FAST,500.591203
4,1,FAST,458.080074
4,1,FAST,432.931726
4,1,FAST,503.329132
4,1,FAST,474.285973
4,1,FAST,496.545722
4,1,FAST,433.747938
4,1,FAST,432.514674
4,1,FAST,462.577148
4,1,FAST,458.882142
4,1,FAST,466.007688
4,1,FAST,436.834657
4,1,FAST,465.547768
4,1,FAST,414.856114
4,1,FAST,507.703800
4,1,FAST,418.574200
4,1,FAST,489.716260
4,1,FAST,439.549758
4,1,FAST,486.095931
4,1,FAST,433.961933
4,1,FAST,458.631858
4,1,FAST,433.597702
4,1,FAST,501.038298
4,1,FAST,488.758730
4,1,FAST,519.723252
4,1,FAST,510.233876
4,1,FAST,422.753131
4,1,FAST,467.454254
4,1,FAST,484.715970
4,1,FAST,494.968496
4,1,FAST,394.891875
4,1,FAST,512.409922
4,1,FAST,419.333092
4,1,FAST,439.446806
4,1,FAST,385.804568
4,1,FAST,492.372887
4,1,FAST,468.611533
