write_sz,ok,commit_mode,commit_ms,ds_durable_ms
2,1,SLOW_2PC,165.693105,912.918669
2,1,SLOW_2PC,165.819169,950.923428
2,1,SLOW_2PC,165.478852,995.954880
2,1,SLOW_2PC,165.927533,928.201601
2,1,SLOW_2PC,165.503854,970.703671
2,1,SLOW_2PC,165.701157,1001.150710
2,1,SLOW_2PC,165.830947,1032.816237
2,1,SLOW_2PC,165.441338,991.431962
2,1,SLOW_2PC,165.816536,1004.535273
2,1,SLOW_2PC,165.431117,928.732911
2,1,SLOW_2PC,165.737914,985.033383
2,1,SLOW_2PC,165.698097,867.489994
2,1,SLOW_2PC,165.452412,938.745527
2,1,SLOW_2PC,165.490374,941.414191
2,1,SLOW_2PC,165.989582,965.813160
2,1,SLOW_2PC,165.651242,980.910264
2,1,SLOW_2PC,165.575412,945.314629
2,1,SLOW_2PC,165.533131,991.175829
2,1,SLOW_2PC,165.579000,869.323266
2,1,SLOW_2PC,165.431279,973.976369
2,1,SLOW_2PC,165.800620,900.845242
2,1,SLOW_2PC,165.567362,1029.633983
2,1,SLOW_2PC,165.469725,1006.970368
2,1,SLOW_2PC,165.714740,886.457167
2,1,SLOW_2PC,165.557701,982.530486
2,1,SLOW_2PC,165.548079,935.205207
2,1,SLOW_2PC,165.858136,908.693668
2,1,SLOW_2PC,166.070307,929.291992
2,1,SLOW_2PC,165.995247,977.634057
2,1,SLOW_2PC,166.435037,980.584076
2,1,SLOW_2PC,165.453955,858.952188
2,1,SLOW_2PC,166.052209,988.420627
2,1,SLOW_2PC,165.582353,1034.169935
2,1,SLOW_2PC,165.425375,918.390424
2,1,SLOW_2PC,165.741801,1019.250688
2,1,SLOW_2PC,165.638694,1026.466095
2,1,SLOW_2PC,165.603384,914.462362
2,1,SLOW_2PC,165.660423,980.423148
2,1,SLOW_2PC,165.490335,881.585291
2,1,SLOW_2PC,165.377359,862.535487
2,1,SLOW_2PC,165.851895,950.882312
2,1,SLOW_2PC,165.647268,989.411530
2,1,SLOW_2PC,165.512952,996.956277
2,1,SLOW_2PC,165.232838,995.040186
2,1,SLOW_2PC,165.827691,956.978421
2,1,SLOW_2PC,165.658831,1053.102665
2,1,SLOW_2PC,166.021949,1001.797193
2,1,SLOW_2PC,165.724359,944.745259
2,1,SLOW_2PC,165.530341,842.864936
2,1,SLOW_2PC,165.499870,870.264828
2,1,SLOW_2PC,165.516209,935.602401
2,1,SLOW_2PC,165.827224,1004.664639
2,1,SLOW_2PC,165.975495,873.112704
2,1,SLOW_2PC,165.596977,913.453961
2,1,SLOW_2PC,165.366277,887.474739
2,1,SLOW_2PC,165.603705,903.446398
2,1,SLOW_2PC,165.413146,1013.611052
2,1,SLOW_2PC,165.816714,965.748579
2,1,SLOW_2PC,165.734711,849.040647
2,1,SLOW_2PC,165.752654,869.168565
2,1,SLOW_2PC,165.688589,919.703524
2,1,SLOW_2PC,165.652459,987.698221
2,1,SLOW_2PC,165.620137,986.039748
2,1,SLOW_2PC,165.700379,925.811621
2,1,SLOW_2PC,165.413480,878.000833
2,1,SLOW_2PC,165.345365,992.455700
2,1,SLOW_2PC,165.244676,887.962957
2,1,SLOW_2PC,165.508902,917.150574
2,1,SLOW_2PC,165.490875,976.118609
2,1,SLOW_2PC,165.293691,888.881647
2,1,SLOW_2PC,165.760104,905.547359
2,1,SLOW_2PC,165.639161,869.977317
2,1,SLOW_2PC,165.831183,975.117849
2,1,SLOW_2PC,165.696928,795.194523
2,1,SLOW_2PC,165.860428,950.466001
2,1,SLOW_2PC,165.678000,932.509661
2,1,SLOW_2PC,165.509557,1034.844293
2,1,SLOW_2PC,165.801758,963.044699
2,1,SLOW_2PC,165.293250,1011.125585
2,1,SLOW_2PC,165.852987,1047.586502
2,1,SLOW_2PC,166.052999,961.271517
2,1,SLOW_2PC,165.613073,1044.248321
2,1,SLOW_2PC,165.850233,897.527224
2,1,SLOW_2PC,165.304044,1027.675454
2,1,SLOW_2PC,165.575276,951.946342
2,1,SLOW_2PC,165.373943,1030.164067
2,1,SLOW_2PC,165.836232,999.644652
2,1,SLOW_2PC,165.705529,865.994733
2,1,SLOW_2PC,165.856690,941.809857
2,1,SLOW_2PC,165.661954,945.732469
2,1,SLOW_2PC,165.923903,891.001693
2,1,SLOW_2PC,165.472471,962.540408
2,1,SLOW_2PC,165.347762,871.609489
2,1,SLOW_2PC,166.552556,991.359729
2,1,SLOW_2PC,165.116458,1010.406951
2,1,SLOW_2PC,165.514656,1020.638430
2,1,SLOW_2PC,165.998312,960.113025
2,1,SLOW_2PC,165.690508,910.089170
2,1,SLOW_2PC,165.650101,876.454778
2,1,SLOW_2PC,165.626161,914.053762
2,1,SLOW_2PC,165.667415,991.750313
2,1,SLOW_2PC,165.527234,876.026941
2,1,SLOW_2PC,166.133800,905.441032
2,1,SLOW_2PC,166.145136,973.119032
2,1,SLOW_2PC,165.556151,857.802979
2,1,SLOW_2PC,165.774825,792.937664
2,1,SLOW_2PC,166.434070,956.838965
2,1,SLOW_2PC,165.485469,924.125087
2,1,SLOW_2PC,165.192908,1002.736514
2,1,SLOW_2PC,165.463413,903.606548
2,1,SLOW_2PC,165.673981,1005.975871
2,1,SLOW_2PC,165.741870,937.195815
2,1,SLOW_2PC,166.153260,928.069106
2,1,SLOW_2PC,165.381653,942.834970
2,1,SLOW_2PC,165.841269,954.876327
2,1,SLOW_2PC,165.648681,1031.858409
2,1,SLOW_2PC,165.461897,927.230181
2,1,SLOW_2PC,165.457851,1010.867128
2,1,SLOW_2PC,165.406426,1050.111543
2,1,SLOW_2PC,165.378782,1006.288773
2,1,SLOW_2PC,165.362972,992.857757
2,1,SLOW_2PC,165.444858,928.481164
2,1,SLOW_2PC,165.812922,1005.091268
2,1,SLOW_2PC,166.072112,1004.604300
2,1,SLOW_2PC,165.744864,886.066794
2,1,SLOW_2PC,165.187048,954.482077
2,1,SLOW_2PC,165.406255,1028.148730
2,1,SLOW_2PC,166.076606,960.580833
2,1,SLOW_2PC,165.427404,953.187759
2,1,SLOW_2PC,165.099586,1024.386043
2,1,SLOW_2PC,165.833557,975.320659
2,1,SLOW_2PC,165.425232,920.098625
2,1,SLOW_2PC,165.546603,969.478614
2,1,SLOW_2PC,165.654325,863.001471
2,1,SLOW_2PC,165.268526,1048.916988
2,1,SLOW_2PC,165.572451,1019.683369
2,1,SLOW_2PC,165.555443,940.140758
2,1,SLOW_2PC,165.192223,920.890168
2,1,SLOW_2PC,165.411294,972.166576
2,1,SLOW_2PC,165.615074,1002.798923
2,1,SLOW_2PC,165.395237,865.677972
2,1,SLOW_2PC,165.829439,909.383881
2,1,SLOW_2PC,165.967100,935.821287
2,1,SLOW_2PC,165.527907,925.592361
2,1,SLOW_2PC,165.610332,1029.296142
2,1,SLOW_2PC,165.331475,982.501186
2,1,SLOW_2PC,165.552651,884.447299
2,1,SLOW_2PC,165.515694,848.709283
2,1,SLOW_2PC,165.867532,979.348491
2,1,SLOW_2PC,165.797216,932.575947
2,1,SLOW_2PC,165.856904,962.990535
2,1,SLOW_2PC,165.604507,941.769765
2,1,SLOW_2PC,165.731940,981.461262
2,1,SLOW_2PC,165.528847,1052.496973
2,1,SLOW_2PC,165.723666,987.696652
2,1,SLOW_2PC,165.863570,871.508099
2,1,SLOW_2PC,165.425603,960.960403
2,1,SLOW_2PC,165.616141,888.871071
2,1,SLOW_2PC,165.921943,976.286585
2,1,SLOW_2PC,165.602009,985.357214
2,1,SLOW_2PC,165.381862,951.737141
2,1,SLOW_2PC,165.317462,972.281090
2,1,SLOW_2PC,165.685663,982.895908
2,1,SLOW_2PC,165.635259,960.450075
2,1,SLOW_2PC,166.046920,889.767153
2,1,SLOW_2PC,165.300335,948.960217
2,1,SLOW_2PC,165.673448,990.761960
2,1,SLOW_2PC,165.460453,850.415399
2,1,SLOW_2PC,165.810912,915.284316
2,1,SLOW_2PC,166.295400,803.415947
2,1,SLOW_2PC,165.772031,948.684422
2,1,SLOW_2PC,165.898946,904.628548
2,1,SLOW_2PC,165.939039,958.109634
2,1,SLOW_2PC,165.140779,1020.925665
2,1,SLOW_2PC,166.167073,981.739829
2,1,SLOW_2PC,165.628169,940.570203
2,1,SLOW_2PC,165.765455,1027.318953
2,1,SLOW_2PC,165.650206,924.106139
2,1,SLOW_2PC,165.241016,1020.644482
2,1,SLOW_2PC,165.724524,1044.939590
2,1,SLOW_2PC,165.634839,942.084340
2,1,SLOW_2PC,165.907288,969.547396
2,1,SLOW_2PC,166.076400,894.809388
2,1,SLOW_2PC,165.498941,836.132191
2,1,SLOW_2PC,165.858991,986.615112
2,1,SLOW_2PC,166.024522,926.780562
2,1,SLOW_2PC,166.287051,947.529934
2,1,SLOW_2PC,165.413934,976.234265
2,1,SLOW_2PC,165.471364,922.648812
2,1,SLOW_2PC,165.781377,987.974094
2,1,SLOW_2PC,165.704625,987.438839
2,1,SLOW_2PC,165.961546,950.366581
2,1,SLOW_2PC,165.944936,934.343814
2,1,SLOW_2PC,165.278848,897.667400
2,1,SLOW_2PC,165.454181,1010.256051
2,1,SLOW_2PC,165.511230,1005.090421
2,1,SLOW_2PC,165.820022,1023.717284
2,1,SLOW_2PC,165.464948,982.472179
2,1,SLOW_2PC,165.919254,1021.376341
2,1,SLOW_2PC,166.150492,955.200984
2,1,SLOW_2PC,165.575735,1012.313383
2,1,SLOW_2PC,166.008315,1035.391613
2,1,SLOW_2PC,165.434719,991.712573
2,1,SLOW_2PC,165.546929,945.682713
2,1,SLOW_2PC,165.152669,1023.680960
2,1,SLOW_2PC,166.106171,987.734333
2,1,SLOW_2PC,165.912444,964.614016
2,1,SLOW_2PC,165.467844,1021.933013
2,1,SLOW_2PC,165.536096,857.789998
2,1,SLOW_2PC,165.285370,904.908562
2,1,SLOW_2PC,165.637730,973.191925
2,1,SLOW_2PC,165.677124,883.581950
2,1,SLOW_2PC,165.801496,966.228326
2,1,SLOW_2PC,165.655936,898.476760
2,1,SLOW_2PC,165.608977,831.685866
2,1,SLOW_2PC,165.753556,948.383594
2,1,SLOW_2PC,166.041077,892.120292
2,1,SLOW_2PC,165.669726,986.520342
2,1,SLOW_2PC,165.292337,1011.044212
2,1,SLOW_2PC,165.883571,978.361960
2,1,SLOW_2PC,165.544329,884.597860
2,1,SLOW_2PC,165.498332,958.598802
2,1,SLOW_2PC,165.650460,874.516726
2,1,SLOW_2PC,166.011792,967.953364
2,1,SLOW_2PC,165.539755,1030.194806
2,1,SLOW_2PC,165.347640,937.721260
2,1,SLOW_2PC,165.743696,925.423105
2,1,SLOW_2PC,166.146707,992.544695
2,1,SLOW_2PC,165.425807,1035.840403
2,1,SLOW_2PC,165.756113,924.123050
2,1,SLOW_2PC,165.681259,981.782384
2,1,SLOW_2PC,165.706979,933.745903
2,1,SLOW_2PC,165.287119,988.934742
2,1,SLOW_2PC,165.752349,998.251656
2,1,SLOW_2PC,165.456481,1010.440008
2,1,SLOW_2PC,165.539815,903.746990
2,1,SLOW_2PC,165.314051,982.325710
2,1,SLOW_2PC,165.811689,861.489905
2,1,SLOW_2PC,165.299565,964.345647
2,1,SLOW_2PC,165.635381,982.381112
2,1,SLOW_2PC,165.375542,927.805208
2,1,SLOW_2PC,165.598602,1029.668997
2,1,SLOW_2PC,165.834751,990.606931
2,1,SLOW_2PC,166.045912,903.107226
2,1,SLOW_2PC,165.614548,929.106561
2,1,SLOW_2PC,165.672475,858.788237
2,1,SLOW_2PC,166.382765,1002.101624
2,1,SLOW_2PC,165.479837,1051.133557
2,1,SLOW_2PC,166.090323,968.137998
2,1,SLOW_2PC,166.165690,910.851189
2,1,SLOW_2PC,166.399187,975.711227
2,1,SLOW_2PC,165.732035,986.675924
2,1,SLOW_2PC,166.096335,900.665605
2,1,SLOW_2PC,165.794371,942.234396
2,1,SLOW_2PC,166.350501,907.410322
2,1,SLOW_2PC,165.414584,956.924277
2,1,SLOW_2PC,165.942648,1001.242509
2,1,SLOW_2PC,165.898504,883.874279
2,1,SLOW_2PC,165.736755,913.878355
2,1,SLOW_2PC,165.978735,865.729557
2,1,SLOW_2PC,165.581693,1042.910628
2,1,SLOW_2PC,165.720655,979.481936
2,1,SLOW_2PC,165.312264,1007.381563
2,1,SLOW_2PC,165.299266,923.947178
2,1,SLOW_2PC,165.531181,1048.451148
2,1,SLOW_2PC,165.368138,947.620252
2,1,SLOW_2PC,165.922804,910.113879
2,1,SLOW_2PC,165.338366,878.997236
2,1,SLOW_2PC,165.780642,987.317882
2,1,SLOW_2PC,165.408789,960.624519
2,1,SLOW_2PC,165.562993,1011.114569
2,1,SLOW_2PC,165.562957,1009.820651
2,1,SLOW_2PC,165.622681,880.797575
2,1,SLOW_2PC,165.879317,933.807242
2,1,SLOW_2PC,165.619109,896.751397
2,1,SLOW_2PC,166.258369,1033.026784
2,1,SLOW_2PC,165.814519,968.331254
2,1,SLOW_2PC,165.977056,905.765006
2,1,SLOW_2PC,165.628971,925.856415
2,1,SLOW_2PC,165.626562,984.149544
2,1,SLOW_2PC,165.332625,1049.585019
2,1,SLOW_2PC,165.394275,876.010347
2,1,SLOW_2PC,165.729932,886.293631
2,1,SLOW_2PC,165.494162,874.696259
2,1,SLOW_2PC,165.751946,978.750109
2,1,SLOW_2PC,165.543197,924.463553
2,1,SLOW_2PC,166.309192,898.213531
2,1,SLOW_2PC,165.567711,843.304233
2,1,SLOW_2PC,165.827846,974.925821
2,1,SLOW_2PC,165.427066,1024.029803
2,1,SLOW_2PC,165.612768,995.305077
2,1,SLOW_2PC,165.908845,1018.749054
2,1,SLOW_2PC,165.421895,918.031919
2,1,SLOW_2PC,165.726455,934.276479
2,1,SLOW_2PC,165.679548,923.742787
2,1,SLOW_2PC,166.189679,982.732966
2,1,SLOW_2PC,165.638188,930.715091
2,1,SLOW_2PC,165.239862,902.744127
2,1,SLOW_2PC,165.593546,913.377677
2,1,SLOW_2PC,165.972280,977.504469
2,1,SLOW_2PC,166.545166,861.386013
2,1,SLOW_2PC,165.528450,955.037741
2,1,SLOW_2PC,165.596779,1041.766932
2,1,SLOW_2PC,165.836736,972.634216
2,1,SLOW_2PC,165.733514,1051.401276
2,1,SLOW_2PC,165.546878,1022.581243
2,1,SLOW_2PC,165.921446,808.455051
2,1,SLOW_2PC,165.691078,885.940662
2,1,SLOW_2PC,165.570837,1027.016780
2,1,SLOW_2PC,165.507635,957.616268
2,1,SLOW_2PC,165.647809,869.768081
2,1,SLOW_2PC,165.631754,1001.715785
2,1,SLOW_2PC,165.369425,984.435193
2,1,SLOW_2PC,165.696116,934.736299
2,1,SLOW_2PC,165.817375,755.183752
2,1,SLOW_2PC,165.322610,1016.561096
2,1,SLOW_2PC,165.482236,1026.443564
2,1,SLOW_2PC,165.438811,996.082654
2,0,SLOW_2PC,82.789713,inf
2,1,SLOW_2PC,165.410671,751.329623
2,1,SLOW_2PC,166.001367,876.509973
2,1,SLOW_2PC,165.518667,944.065586
2,1,SLOW_2PC,165.978957,806.194884
2,1,SLOW_2PC,165.840354,893.884737
2,1,SLOW_2PC,165.597620,835.498680
2,1,SLOW_2PC,165.453500,900.754519
2,1,SLOW_2PC,165.799465,966.328745
2,1,SLOW_2PC,165.470631,948.926867
2,1,SLOW_2PC,165.862944,956.789690
2,1,SLOW_2PC,165.906308,911.060455
2,1,SLOW_2PC,165.904277,977.585426
2,1,SLOW_2PC,166.305827,801.705524
2,1,SLOW_2PC,165.008656,945.048287
2,1,SLOW_2PC,165.151829,975.545251
2,1,SLOW_2PC,165.507759,881.216384
2,1,SLOW_2PC,165.950757,880.616655
2,1,SLOW_2PC,166.176625,907.407503
2,1,SLOW_2PC,166.226585,978.293102
2,1,SLOW_2PC,165.890905,857.775067
2,1,SLOW_2PC,165.409755,1008.925735
2,1,SLOW_2PC,165.696002,864.800978
2,1,SLOW_2PC,165.412612,976.954849
2,1,SLOW_2PC,165.634961,927.388614
2,1,SLOW_2PC,165.572339,1006.675991
2,1,SLOW_2PC,165.613739,843.179732
2,1,SLOW_2PC,165.637913,947.166891
2,1,SLOW_2PC,165.832931,913.860476
2,1,SLOW_2PC,165.562353,952.724950
2,1,SLOW_2PC,165.641640,926.839908
2,1,SLOW_2PC,165.980825,988.023538
2,1,SLOW_2PC,165.948074,1035.338547
2,1,SLOW_2PC,165.463186,939.377078
2,1,SLOW_2PC,165.810358,959.482585
2,1,SLOW_2PC,165.316105,1052.186790
2,1,SLOW_2PC,165.757562,1020.450757
2,1,SLOW_2PC,165.796881,994.356556
2,1,SLOW_2PC,165.389464,926.861015
2,1,SLOW_2PC,165.592593,915.077552
2,1,SLOW_2PC,165.536712,934.996777
2,1,SLOW_2PC,165.236647,826.990632
2,1,SLOW_2PC,165.406385,852.845835
2,1,SLOW_2PC,165.597818,982.705693
2,1,SLOW_2PC,165.865991,931.583283
2,1,SLOW_2PC,165.262219,1000.825389
2,1,SLOW_2PC,165.376483,1049.118836
2,1,SLOW_2PC,165.675877,933.873025
2,1,SLOW_2PC,165.889702,875.644498
2,1,SLOW_2PC,165.957338,919.713433
2,1,SLOW_2PC,165.469528,975.424220
2,1,SLOW_2PC,165.623346,902.561182
2,1,SLOW_2PC,165.472351,1026.207704
2,1,SLOW_2PC,166.610630,964.287153
2,1,SLOW_2PC,166.535194,1022.716482
2,1,SLOW_2PC,166.086122,918.310120
2,1,SLOW_2PC,165.769612,1012.155496
2,1,SLOW_2PC,166.553045,942.406447
2,1,SLOW_2PC,165.871730,1008.723845
2,1,SLOW_2PC,165.989575,811.323328
2,1,SLOW_2PC,165.691002,887.631068
2,1,SLOW_2PC,165.892202,1052.995136
2,1,SLOW_2PC,165.879834,1007.989724
2,1,SLOW_2PC,165.469045,979.749891
2,1,SLOW_2PC,166.013218,969.821056
2,1,SLOW_2PC,165.749905,976.636148
2,1,SLOW_2PC,166.348520,1019.710134
2,1,SLOW_2PC,165.913481,920.901212
2,1,SLOW_2PC,165.458394,888.106555
2,1,SLOW_2PC,165.462107,899.073806
2,1,SLOW_2PC,165.408168,1013.046773
2,1,SLOW_2PC,165.262466,1046.132947
2,1,SLOW_2PC,165.352801,944.364522
2,1,SLOW_2PC,165.909950,995.272878
2,1,SLOW_2PC,165.556374,1008.461569
2,1,SLOW_2PC,165.794994,937.309508
2,1,SLOW_2PC,166.763694,874.491256
2,1,SLOW_2PC,166.110002,1010.499356
2,1,SLOW_2PC,165.739209,914.713409
2,1,SLOW_2PC,165.638994,934.154260
2,1,SLOW_2PC,165.539484,864.480629
2,1,SLOW_2PC,166.079061,972.406093
2,1,SLOW_2PC,165.751380,1002.974472
2,1,SLOW_2PC,165.925879,956.311635
2,1,SLOW_2PC,165.704422,884.663195
2,1,SLOW_2PC,165.776807,982.187134
2,1,SLOW_2PC,165.648403,899.606854
2,1,SLOW_2PC,165.453482,971.936760
2,1,SLOW_2PC,165.524574,939.566960
2,1,SLOW_2PC,165.494858,1018.511083
2,1,SLOW_2PC,165.733215,1028.269122
2,1,SLOW_2PC,165.281211,964.577905
2,1,SLOW_2PC,165.614205,944.340585
2,1,SLOW_2PC,165.314030,1232.358926
2,1,SLOW_2PC,165.442706,1171.989697
2,1,SLOW_2PC,165.151962,1225.448968
3,1,SLOW_2PC,341.652192,633.877790
3,1,SLOW_2PC,340.309237,826.061448
3,1,SLOW_2PC,341.208535,841.568082
3,1,SLOW_2PC,341.032302,790.163706
3,1,SLOW_2PC,340.717615,746.087613
3,1,SLOW_2PC,340.721212,721.579656
3,1,SLOW_2PC,340.631545,900.469894
3,1,SLOW_2PC,341.005677,868.535093
3,1,SLOW_2PC,340.505656,809.097986
3,1,SLOW_2PC,340.900573,944.872190
3,1,SLOW_2PC,340.405223,934.313619
3,1,SLOW_2PC,340.631626,878.389180
3,1,SLOW_2PC,340.749426,977.357975
3,1,SLOW_2PC,341.443567,1042.633689
3,1,SLOW_2PC,340.903468,1064.559312
3,1,SLOW_2PC,340.547575,1043.022486
3,1,SLOW_2PC,341.077590,1044.416577
3,1,SLOW_2PC,341.224713,836.825845
3,1,SLOW_2PC,341.062551,908.532555
3,1,SLOW_2PC,340.962435,972.512968
3,1,SLOW_2PC,341.028038,898.276789
3,1,SLOW_2PC,341.123523,918.208321
3,1,SLOW_2PC,340.652061,978.817367
3,1,SLOW_2PC,340.804495,848.053836
3,1,SLOW_2PC,341.197316,906.795542
3,1,SLOW_2PC,341.231820,982.802176
3,1,SLOW_2PC,340.700900,911.293712
3,1,SLOW_2PC,340.311867,875.452545
3,1,SLOW_2PC,340.834534,977.432202
3,1,SLOW_2PC,340.629429,1033.452534
3,1,SLOW_2PC,341.676847,1020.459775
3,1,SLOW_2PC,340.660858,1052.144091
3,1,SLOW_2PC,341.411783,761.821073
3,1,SLOW_2PC,340.786691,985.574612
3,1,SLOW_2PC,341.839468,956.282678
3,1,SLOW_2PC,341.501591,910.394845
3,1,SLOW_2PC,341.631746,956.669551
3,1,SLOW_2PC,340.898599,838.764447
3,1,SLOW_2PC,341.018679,979.009749
3,1,SLOW_2PC,340.313424,966.268210
3,1,SLOW_2PC,340.537736,972.230640
3,1,SLOW_2PC,340.810280,760.497462
3,1,SLOW_2PC,340.758151,920.311682
3,1,SLOW_2PC,341.986184,959.709525
3,1,SLOW_2PC,340.721121,977.632188
3,1,SLOW_2PC,340.915578,844.983851
3,1,SLOW_2PC,340.550880,885.775530
3,1,SLOW_2PC,340.467997,931.757686
3,1,SLOW_2PC,340.555735,954.868650
3,1,SLOW_2PC,340.739590,998.562738
3,1,SLOW_2PC,340.707773,1048.517486
3,1,SLOW_2PC,340.846619,1006.201222
3,1,SLOW_2PC,341.156969,1031.951049
3,1,SLOW_2PC,341.173148,941.963113
3,1,SLOW_2PC,340.793362,998.391726
3,1,SLOW_2PC,340.879142,931.084230
3,1,SLOW_2PC,340.760835,993.302371
3,1,SLOW_2PC,340.943377,1044.772415
3,1,SLOW_2PC,340.442279,996.336533
3,1,SLOW_2PC,340.990139,952.399999
3,1,SLOW_2PC,340.525871,1011.130600
3,1,SLOW_2PC,340.985410,1036.472120
3,1,SLOW_2PC,340.968875,820.016580
3,1,SLOW_2PC,341.284061,861.909937
3,1,SLOW_2PC,340.804162,924.568603
3,1,SLOW_2PC,340.606969,987.731608
3,1,SLOW_2PC,341.234710,944.225972
3,1,SLOW_2PC,340.469497,888.420810
3,1,SLOW_2PC,340.671160,991.529064
3,1,SLOW_2PC,340.868887,897.495812
3,1,SLOW_2PC,340.852897,1012.086789
3,1,SLOW_2PC,341.085804,893.233709
3,1,SLOW_2PC,340.290234,1005.544006
3,1,SLOW_2PC,340.947581,959.818753
3,1,SLOW_2PC,341.226703,1004.205600
3,1,SLOW_2PC,340.950234,976.592632
3,1,SLOW_2PC,341.066757,911.728139
3,1,SLOW_2PC,340.523207,903.231620
3,1,SLOW_2PC,340.476613,868.796588
3,1,SLOW_2PC,340.770705,1041.213528
3,1,SLOW_2PC,341.157869,946.522467
3,1,SLOW_2PC,340.883433,1023.298611
3,1,SLOW_2PC,341.396795,904.512803
3,1,SLOW_2PC,340.782643,894.095932
3,1,SLOW_2PC,341.379965,982.268410
3,1,SLOW_2PC,340.663645,1041.790873
3,1,SLOW_2PC,341.015470,1090.949041
3,1,SLOW_2PC,340.507239,980.114318
3,1,SLOW_2PC,340.708675,1008.494423
3,1,SLOW_2PC,340.770606,929.527576
3,1,SLOW_2PC,341.016703,939.666190
3,1,SLOW_2PC,340.692299,985.227273
3,1,SLOW_2PC,340.866932,884.237385
3,1,SLOW_2PC,341.024604,1111.687880
3,1,SLOW_2PC,341.673366,997.840267
3,1,SLOW_2PC,341.636469,1042.871687
3,1,SLOW_2PC,340.433961,1049.924775
3,1,SLOW_2PC,340.620158,968.265856
3,1,SLOW_2PC,340.834880,942.971782
3,1,SLOW_2PC,340.742627,992.389169
3,1,SLOW_2PC,340.750970,993.547721
3,1,SLOW_2PC,340.591468,1008.877453
3,1,SLOW_2PC,340.626265,1003.214063
3,1,SLOW_2PC,341.102137,1023.478139
3,1,SLOW_2PC,340.579647,967.791321
3,1,SLOW_2PC,340.546162,912.033412
3,1,SLOW_2PC,340.980628,964.544931
3,1,SLOW_2PC,340.438673,998.443793
3,1,SLOW_2PC,341.310240,722.172159
3,1,SLOW_2PC,341.089607,921.789838
3,1,SLOW_2PC,340.797313,928.535511
3,1,SLOW_2PC,340.851888,832.768787
3,1,SLOW_2PC,340.638780,892.808771
3,1,SLOW_2PC,340.750162,757.769223
3,1,SLOW_2PC,340.311294,947.903047
3,1,SLOW_2PC,340.419509,971.300722
3,1,SLOW_2PC,340.675711,891.106670
3,1,SLOW_2PC,340.620028,1039.401541
3,1,SLOW_2PC,340.787346,1048.290915
3,1,SLOW_2PC,340.682071,996.280149
3,1,SLOW_2PC,340.842932,1012.894113
3,1,SLOW_2PC,341.500397,983.741707
3,0,SLOW_2PC,82.472263,inf
3,1,SLOW_2PC,341.348847,904.709019
3,1,SLOW_2PC,340.636129,853.085688
3,1,SLOW_2PC,341.375758,939.786679
3,1,SLOW_2PC,341.197945,993.123195
3,1,SLOW_2PC,340.675878,883.649440
3,1,SLOW_2PC,340.960433,922.113034
3,1,SLOW_2PC,340.953600,980.796355
3,1,SLOW_2PC,340.828083,914.730823
3,1,SLOW_2PC,340.597745,1045.071028
3,1,SLOW_2PC,341.238429,697.947988
3,1,SLOW_2PC,340.708509,965.693792
3,1,SLOW_2PC,340.769125,905.716233
3,1,SLOW_2PC,341.735635,838.533023
3,1,SLOW_2PC,340.763172,886.480900
3,1,SLOW_2PC,340.782359,793.438784
3,1,SLOW_2PC,340.524062,780.938145
3,1,SLOW_2PC,341.536555,845.624024
3,1,SLOW_2PC,340.779851,970.393868
3,1,SLOW_2PC,340.785433,815.958820
3,1,SLOW_2PC,341.163245,897.725887
3,1,SLOW_2PC,341.138078,880.227613
3,1,SLOW_2PC,340.697716,993.097815
3,1,SLOW_2PC,341.015391,1016.887286
3,1,SLOW_2PC,340.994139,957.404673
3,1,SLOW_2PC,340.737786,908.299712
3,1,SLOW_2PC,340.905675,987.221978
3,1,SLOW_2PC,341.051117,857.790323
3,1,SLOW_2PC,340.768508,854.003241
3,1,SLOW_2PC,340.791541,949.990195
3,1,SLOW_2PC,340.691104,895.184283
3,1,SLOW_2PC,341.095818,1005.657191
3,1,SLOW_2PC,340.946143,1000.822039
3,1,SLOW_2PC,340.504848,999.076952
3,1,SLOW_2PC,341.511671,1048.407575
3,1,SLOW_2PC,340.550161,1145.335537
3,1,SLOW_2PC,341.156641,1027.068247
3,1,SLOW_2PC,341.171676,869.356371
3,1,SLOW_2PC,340.836288,942.002427
3,1,SLOW_2PC,341.530480,974.826176
3,1,SLOW_2PC,340.625401,851.221815
3,1,SLOW_2PC,341.359302,904.825162
3,1,SLOW_2PC,341.271619,981.066048
3,1,SLOW_2PC,341.023734,852.980085
3,1,SLOW_2PC,340.493497,781.244854
3,1,SLOW_2PC,340.516010,933.158485
3,1,SLOW_2PC,340.402301,858.417044
3,1,SLOW_2PC,341.329841,972.470204
3,1,SLOW_2PC,340.136925,931.973361
3,1,SLOW_2PC,340.805877,834.865102
3,1,SLOW_2PC,340.480303,913.851548
3,1,SLOW_2PC,341.321196,981.838553
3,1,SLOW_2PC,340.604874,954.006835
3,1,SLOW_2PC,341.064019,910.348131
3,1,SLOW_2PC,341.429704,1015.045764
3,1,SLOW_2PC,341.139968,946.332765
3,1,SLOW_2PC,340.779700,964.671229
3,1,SLOW_2PC,340.948707,1046.356355
3,1,SLOW_2PC,340.682204,961.837046
3,1,SLOW_2PC,341.086995,1017.001691
3,1,SLOW_2PC,340.993017,918.072219
3,1,SLOW_2PC,340.578281,957.383951
3,1,SLOW_2PC,340.433830,989.518924
3,1,SLOW_2PC,340.759409,1005.843145
3,1,SLOW_2PC,340.703652,936.510917
